original_dir,p:\myPictures\Dropbox Backup\Camera Uploads
duplicate_dir,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads

files_indexed_dir1,9224
dirs_indexed_dir1,13
index_errors_dir1,0
index_duration_dir1,1820.02

files_indexed_dir2,1346
dirs_indexed_dir2,6
index_errors_dir2,0
index_duration_dir2,475.22

compare_duration,0.00

duplicate_files_found,1343
duplicate_size_bytes,5375686467

original_path,duplicate_path,size_bytes,hash
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.37.38.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.37.38.jpg,2300220,355d518fa63dcb839ffd389e0550f7a395d23381b1547ddc29049c808fce7313
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.35.40.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.35.40.jpg,2300942,938c351dbec8c180086d5906333dad1e7d4221dc21ca31b878b91fd511cf5cfd
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.45.43.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.45.43.jpg,2301377,3a8e713400aaf0f45f829f4517b294707cb2ec393aad57974327847b9cf40a8f
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-21 16.53.01.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-21 16.53.01.jpg,2312567,3f54ddbb1504acfeb00bcfbd9c1f537132592d5e2da1a982df407980a637732c
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-17 14.32.22.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-17 14.32.22.jpg,2313788,6789976bd2cd6cb782882692676ce795d6283db4e1b13e03eacdbf72e4a854a8
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-04 19.58.12.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-04 19.58.12.jpg,2320365,1f7cdf0f5fdf6f40e73ab921cc534dacbd64595057fe57669abe95cf635641fd
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-12 16.25.43.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-12 16.25.43.jpg,2335116,b950b9d4e2e3c3b2812e19000bddb028eb1dba0f8b0b24d42ee41503204d787f
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-17 14.34.45.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-17 14.34.45.jpg,2336993,33a930dd9a41f4802fd72fc5a0fed0decb5edf20cfb883c8c4b9bd3601dbd867
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.46.43.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.46.43.jpg,2343394,c27d03f3f81b6a5e3551235391c85bd1cc39254c7b23b4d75a3ab29a9f52c1c4
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-18 20.48.52.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-18 20.48.52.jpg,2353205,05fda4d6465275fdca2025945b5f57f9f3e7c2ce78e1a164d77f224b4a3113cd
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-03 16.40.07.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-03 16.40.07.jpg,2354276,f579e0441be2d2b31c64ed0b79c6f6a6b0cd9f350d4355aa27e906c55b1ea49c
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-12 16.30.09.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-12 16.30.09.jpg,2361045,41955cd694240ecf3e51a8d819e054ffe90efa90e08915e4fd8cbdd281d2e5a6
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.36.45.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.36.45.jpg,2362431,2f5f84d9464ef7266ef04570c18ed114b4539863a4f76035ae04994e4c880284
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-17 14.29.13.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-17 14.29.13.jpg,2370743,089b54accc989c1abe165814b97af14c3443b15a3ba407420c13e7f6e6c72190
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.48.57.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.48.57.jpg,2372970,4f1e7decf7806df35329939c7406b97648b337608197cc1c08c742e5b2e7fe44
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.07.25.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.07.25.jpg,2377946,5d8ce2de4fa46aee9a9db987b68707a272dc77984353d76c64f4e6e9210656a9
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-04 19.58.40.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-04 19.58.40.jpg,2380141,b03985bf247a3fea1691f67300c8490b4bc430226203618df186d59ade30d4cb
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-01-15 16.26.59.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-01-15 16.26.59.jpg,2381419,b935c4d2aabe06257a00163536cd39bf6aa10ab57f938351de46486a18791135
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.04.29-1.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.04.29-1.jpg,2383363,575f2ae8aa97b9f5457b875fad8e28f03081f835486813097481e8a10518c54d
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.36.33.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.36.33.jpg,2389269,c8f5e3d4c84174978922c01024f1ef0a55d0169f6aea1135c688a24ac92785c5
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-07 15.04.43.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-07 15.04.43.jpg,2394914,9be331f10c32a10dba18e194fe5fbcd94adf69ae0b6cd8109a8f3b3e91100c18
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-30 23.15.00.png,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-30 23.15.00.png,2406308,8539dfc3afe309aabb3fc251483e333cbb54749eea539e87b89c5e14f904e8d6
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-09 14.58.22-1.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-09 14.58.22-1.jpg,2417488,ca97cc578b596b264b3e6d464ff9a1afcb7b0b51c1681adad38740976f609343
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.37.34.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.37.34.jpg,2428564,9fcd0856ee49722e5c114691f6d919ede0065ae6d631da6b3c1e33e1f2bdf6f1
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-03 16.41.42.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-03 16.41.42.jpg,2438251,420feeac1bf5ca50473d4372170008a96a555fe7465a32d6bcb5786621aae40c
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-26 17.28.42.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-26 17.28.42.jpg,2442977,91dba5e3e3fe080654b53db3bd66668b10e72068e966bf308f796fdeeda7c8e4
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.49.19.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.49.19.jpg,2447543,dd266d095071866e06a9635baf5ce39ef928acde4026068c0e65dafa8fadcdb0
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-07 15.04.53.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-07 15.04.53.jpg,2452596,31eeb7535574e1b6a3f4df3910d92c12d93a53057ee646e2fc23adcebd9ddcfb
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-12 16.35.41.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-12 16.35.41.jpg,2460393,363ce4fa2af949a65895a009e63ab98839a70140df780c19053b9a7d36c69729
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-06 09.52.42.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-06 09.52.42.jpg,2462316,124fa60403f26bf749f55a064bc987e71e967e64c62ec8a76014b9faaf3f7d8f
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-22 11.00.08.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-22 11.00.08.jpg,2474308,b66198a68ea63d393276d6fa75f148a754b14cd589797def0f2fec37c0a22b03
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-12 16.35.14.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-12 16.35.14.jpg,2482270,2f50805b8643ea5bd86a27dcb36479f907e9bab6f9225288729cd0a08ec7b7fd
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.12.36.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.12.36.jpg,2482931,aa9886b6059c1cdb90416bd43ed27e196f91dd2e42c885124843b95d51e403dd
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-11 22.52.10.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-11 22.52.10.jpg,2484544,012f384fd40395076337576e3999cc6815a38dbed9505acd3314ac92425cbc75
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-17 14.34.16.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-17 14.34.16.jpg,2486820,ef446de8902450433ceda17160bf5023a59a6869b2730c405f148b502ccf044a
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.12.12.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.12.12.jpg,2489702,8e96f6614d97ea582b78cff705dd2edc875e495142379e49bcdbabac5b2fbbca
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-07 15.05.12.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-07 15.05.12.jpg,2491794,bb7f71f8f11587c541951c213db7a18eafb21d16c743c649e91f3eda8c76b5a9
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-22 10.59.51.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-22 10.59.51.jpg,2495635,3c6b64289757b217e294d2e9df788438a55b8aca38ff9934e90508e4ea7d65f7
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 12.10.48.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 12.10.48.jpg,2495735,f77e28d0cae99139bb172a819b931479ec603b7bb4edb3edec9b23245fbcf4b8
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-25 15.20.09.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-25 15.20.09.jpg,2496687,dfa2b121020be7a544e328249fa9c109c34216e11cb71394b698691910cbcb90
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-11 15.02.54.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-11 15.02.54.jpg,2498448,650a8babf57be0c67b83b68cef1693c3357b942dcc74593aeda6dfc5c9bde688
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.15.56.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.15.56.jpg,2499489,a34f183a0bed23de5fa6bb588143bb203a41aeaefe8a8389f96637abdf3b3c5d
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-25 04.17.27.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-25 04.17.27.jpg,2502551,67f8fcae7ea305ed04c97f9a3f08dc0ca7185a1d826dc5cd01ec4e0f71ab481e
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-04 18.02.51.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-04 18.02.51.jpg,2503402,9a8ad77d02a93ad78b748e59d3658be0e951dcbccbea2c16c12dfe3775d6ae07
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.07.41.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.07.41.jpg,2507816,b447eb176fb0a24b70d8fd77b55319b9eab7f75569faec8ad1623df21053100c
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.45.34.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.45.34.jpg,2508592,3db095bbaaa6153c8e15bfbfa64de88112a39f4462b8d218815a5da354e3f5b0
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.28.18.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.28.18.jpg,2512558,6ed90f6d01ff03c029aba78becb4fba6dbf7cc98378f01977d721d6cf22c3379
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-12 16.35.27.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-12 16.35.27.jpg,2517341,538d72157fd8bd8444f8fe0dfda40c53d9582b61e8bc2aa27194e0af5c70b6a7
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.46.07.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.46.07.jpg,2525330,4ca472a6a394539de44f22e17163e857de06e7ad5bcfde26e3e26a58be2606ce
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-24 09.36.44.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-24 09.36.44.jpg,2525824,719d6102a3b0ccebf28fa5c5225f2223123f4c6ec423e568b33eb8b7a72428fa
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-07 15.05.42.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-07 15.05.42.jpg,2527145,dc00625e75307ca34dedfc27db6e0dd272fe71ffa42d64034bed21adae8bbfce
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.09.26.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.09.26.jpg,2529686,148081f1c096d6aa15c4b4fddde300b32dec0158f34cc375c1efe64e30fb8652
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-22 10.59.45.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-22 10.59.45.jpg,2530928,11174af660fd41120b412006669e208dd2b1e0f0664fd4747d4064810e575f13
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-04 18.03.04.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-04 18.03.04.jpg,2532247,91e1543dfff8e0aed1f5aead1dadc867aa256f088eab0e199ff79e45373bae00
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-24 12.13.20.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-24 12.13.20.jpg,2534815,96f10befa01d573d82350c59a0d126598e7faea788e7139a3a5dbac51d022f7c
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.14.54.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.14.54.jpg,2534964,18503caff2853a30810c2ddd26914213014f71cbf98176ec5a599c23b40cea9e
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-17 14.34.30.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-17 14.34.30.jpg,2542483,67dca9c07ad3a8aa440a5ea0c5d34e1b55fd854b7029f0deb758dc00eacb4995
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-09 14.58.22.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-09 14.58.22.jpg,2544504,172e396f534bd94e93d38dabe6eaca4e015f2737b1d759142428b38b6eaa52f3
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.01.13.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.01.13.jpg,2544797,3e6b4fef44f730e2be66f5844dd8ffdeb690d6083b3a999936725371a1c1ff41
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-12 16.34.47.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-12 16.34.47.jpg,2547586,722f08fee0d9bbe3cd91751ea0ff8c2f581a0eb17e0ad9ab2125382172843fc0
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-15 12.36.34.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-15 12.36.34.jpg,2554825,e71d90c7a8a3a38e12e31de274970d8ac3c7c3a7c804012cad1bb166573e848d
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.13.43.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.13.43.jpg,2555886,7c3eab466fe800d4647c875401c71f224a569c90d34d4dc2e23a3054ce8630a7
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-01-15 15.15.40.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-01-15 15.15.40.jpg,2558909,c599693dbd40affa93bd293518721fe3e7832003930b6820ebb583555c8eed2f
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-17 14.36.07.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-17 14.36.07.jpg,2559819,5ece15311251a9443ed25e394af6a26ad9df3c810add0e40acc26f3eb4863dcd
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.04.21.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.04.21.jpg,2560401,0e4d233958f8c6bcdcb1c17cdad29003bb550edbbb04e44dc88c242c2263404a
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-19 14.58.52.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-19 14.58.52.jpg,2564068,e22d4e51b8ed3f7f98a5d80f207518d7e6c133448b25abb8fb5cd450a9edfbae
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.04.35.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.04.35.jpg,2571756,619ba10d75756bc75afc6c56caea2c4373a6993f6c5a99a3ca51b36d28dca173
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-06 10.24.43.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-06 10.24.43.jpg,2573068,c9c0a944dbbaadac865eb4d3ddfba5cab40b5e4541a7adfb5368e5a30d369b88
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.06.09.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.06.09.jpg,2578988,86ed53b94ca944718cf28841f4d426ff8343288bf600bc7c2a5aa9d2394de796
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-25 15.20.24.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-25 15.20.24.jpg,2580157,d030c27bec60206a572289ef5af317930b90bd54caba30cd9494b214d411038e
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-10-31 14.35.24.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-10-31 14.35.24.jpg,2582662,8518b57c2dcb3e2b9dc9868a3d281f5e0a2dee21b29d6f64d5818e1916b49467
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-09 02.29.46.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-09 02.29.46.jpg,2590544,fcc045a1c838515ec1580f7df0ac551910e6531ebd92d00bb2b06666d4e6f8a3
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-02-19 12.20.23.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-02-19 12.20.23.jpg,2591181,0eb8b59782b94ba1c3c5d9a62bbd5c01a6461992184e051fb500bc70ee77a9f4
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.45.28.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.45.28.jpg,2592540,6d4d78aab02783ef7734cc25b8cbca96cf069f14bb755536f738c01104d60263
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 19.43.41.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 19.43.41.jpg,2602385,eabd58a3a8fcdd9757cb2ebbde9ae10d640da75046f40d4fec8bce99c2bcfe97
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.13.50.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.13.50.jpg,2605794,0eb9b6108c9116a88b78ce226102732195c1cb76eccc72d21b54bf10a53088e6
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 12.10.51.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-22 12.10.51.jpg,2609242,1cf0f84952f29950b500d0a2f0ee75a2254c99e63c3a59c3b44782ac8a7dbdcc
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-07 15.04.39.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-07 15.04.39.jpg,2625402,92b42dbcb068a0f62a16889e521b8a85f9e21172a7ee96526bfb06e60fe7403c
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-26 14.11.22.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-11-26 14.11.22.jpg,2626159,76030d259c34311e2749473ec6b1ef4a78a8085e1d40e85b32dc6c4c983669f1
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 19.52.12.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 19.52.12.jpg,2640277,f3198bdb408792519dfa6d809c48f7aa1fb30d1e44a978413394250b5086aad8
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.46.39.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.46.39.jpg,2644493,799b29575bd7f058f2f663a626fced313b19879ec298a3e2c3a1fa5eddbdf4ec
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-18 20.58.04.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-18 20.58.04.jpg,2645429,9c6b82080189c4393e725c5450b17662f04b2d3ea3e818cc9c3e951ca8289065
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-04 18.02.48.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-04 18.02.48.jpg,2650049,0d45985c16a9ad33957e903c46e3419a449b019a6bf54b526f98f2712386e23c
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.19.49.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.19.49.jpg,2652692,a85a9a2cccedfba5a08f206fa1404854a87035821e28f64bc295fe3714acc77b
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.04.29.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.04.29.jpg,2658876,ef4f0fb4c608125d3b8c94bc39fb3191018694ece750e193c378f1b65ca852f2
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.46.18.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.46.18.jpg,2668016,ddaf3c791b8af97d6c36b6e6ec34ded0eb3511d65d0738a67ed18f3025b09758
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-18 17.39.12.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-18 17.39.12.jpg,2673419,697164942529af6cfb4f21c6dfaf81645ccece23e96d51276a152c6fc9443669
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 19.50.45.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 19.50.45.jpg,2675136,79a7af6eda27508563005da67bb66617e3cb750a7b30db4b5c42017684da1c07
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-07 15.05.09.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-07 15.05.09.jpg,2676241,0504e7e6b238c7a866109e50dfc86b71a9c4365da40843447173ee8b0ef288b6
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.24.50.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-27 20.24.50.jpg,2679616,569394dfa3591b7b442b4825366a6768a27641f3e8dae32aa1da32bfe5409ba5
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-24 09.36.36.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-10-24 09.36.36.jpg,2701698,cf74928d6b9bb4d27f3b57195146c9766e71bc5c39dec379d0474e58bbf33738
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-07 21.32.31.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-07-07 21.32.31.jpg,2705978,0d234158521cfa26e420887afdeefe042adebb835c1155f30eaf7110706f5878
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-25 15.20.04.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-25 15.20.04.jpg,2709803,b634404dadfeec4acc6b4a2b019eb8335a12853434428f03c8d42e0e5d1843d6
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-20 11.49.05.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-20 11.49.05.jpg,2722384,1fd4f719cbb08cb869874822661214f4c31b60485a9df3533a8fba66e0278a20
p:\myPictures\Dropbox Backup\Camera Uploads\2017\2017-02-19 12.20.36.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2017\2017-02-19 12.20.36.jpg,2729011,7266c0e0c63441ab90f4fb47c79d715b32b420bcd0fd89d8b5cd5ac739ea6cee
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-07 15.05.03.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-07 15.05.03.jpg,2729327,4adbd0edb960c6197bd7da2eb144b50a1fcca4710c9c64602a559f0dd5eae188
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-10 18.50.23.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-10 18.50.23.jpg,2732156,a663d2b421231a890fe4300a2da8fbd8adf964afae6f8d5e9c28e2ecb11ae7d4
